Peter	B-PER
Blackburn	E-PER

Germany	O
's	O
representative	O
to	O
the	O
European	B-ORG
Union	E-ORG
's	O
veterinary	O
committee	O
Werner	B-PER
Zwingmann	E-PER
said	O
on	O
Wednesday	O
consumers	O
should	O
buy	O
sheepmeat	O
from	O
countries	O
other	O
than	O
Britain	O
until	O
the	O
scientific	O
advice	O
was	O
clearer	O
.	O

"	O
We	O
do	O
n't	O
support	O
any	O
such	O
recommendation	O
because	O
we	O
do	O
n't	O
see	O
any	O
grounds	O
for	O
it	O
,	O
"	O
the	O
Commission	S-ORG
's	O
chief	O
spokesman	O
Nikolaus	B-PER
van	I-PER
der	I-PER
Pas	E-PER
told	O
a	O
news	O
briefing	O
.	O

He	O
said	O
further	O
scientific	O
study	O
was	O
required	O
and	O
if	O
it	O
was	O
found	O
that	O
action	O
was	O
needed	O
it	O
should	O
be	O
taken	O
by	O
the	O
European	B-ORG
Union	E-ORG
.	O

He	O
said	O
a	O
proposal	O
last	O
month	O
by	O
EU	S-ORG
Farm	O
Commissioner	O
Franz	B-PER
Fischler	E-PER
to	O
ban	O
sheep	O
brains	O
,	O
spleens	O
and	O
spinal	O
cords	O
from	O
the	O
human	O
and	O
animal	O
food	O
chains	O
was	O
a	O
highly	O
specific	O
and	O
precautionary	O
move	O
to	O
protect	O
human	O
health	O
.	O

But	O
Fischler	S-PER
agreed	O
to	O
review	O
his	O
proposal	O
after	O
the	O
EU	S-ORG
's	O
standing	O
veterinary	O
committee	O
,	O
mational	O
animal	O
health	O
officials	O
,	O
questioned	O
if	O
such	O
action	O
was	O
justified	O
as	O
there	O
was	O
only	O
a	O
slight	O
risk	O
to	O
human	O
health	O
.	O

The	O
EU	S-ORG
's	O
scientific	O
veterinary	O
and	O
multidisciplinary	O
committees	O
are	O
due	O
to	O
re-examine	O
the	O
issue	O
early	O
next	O
month	O
and	O
make	O
recommendations	O
to	O
the	O
senior	O
veterinary	O
officials	O
.	O

Rare	O
Hendrix	S-PER
song	O
draft	O
sells	O
for	O
almost	O
$	O
17,000	O
.	O

LONDON	O
1996-08-22	O

China	O
on	O
Thursday	O
accused	O
Taipei	O
of	O
spoiling	O
the	O
atmosphere	O
for	O
a	O
resumption	O
of	O
talks	O
across	O
the	O
Taiwan	O
Strait	O
with	O
a	O
visit	O
to	O
Ukraine	O
by	O
Taiwanese	S-MISC
Vice	O
President	O
Lien	B-PER
Chan	E-PER
this	O
week	O
that	O
infuriated	O
Beijing	O
.	O

State	O
media	O
quoted	O
China	O
's	O
top	O
negotiator	O
with	O
Taipei	O
,	O
Tang	B-PER
Shubei	E-PER
,	O
as	O
telling	O
a	O
visiting	O
group	O
from	O
Taiwan	O
on	O
Wednesday	O
that	O
it	O
was	O
time	O
for	O
the	O
rivals	O
to	O
hold	O
political	O
talks	O
.	O

The	O
foreign	O
ministry	O
's	O
Shen	S-ORG
told	O
Reuters	B-ORG
Television	E-ORG
in	O
an	O
interview	O
he	O
had	O
read	O
reports	O
of	O
Tang	S-PER
's	O
comments	O
but	O
gave	O
no	O
details	O
of	O
why	O
the	O
negotiator	O
had	O
considered	O
the	O
time	O
right	O
for	O
talks	O
with	O
Taiwan	O
,	O
which	O
Beijing	O
considers	O
a	O
renegade	O
province	O
.	O

China	O
,	O
which	O
has	O
long	O
opposed	O
all	O
Taipei	O
efforts	O
to	O
gain	O
greater	O
international	O
recognition	O
,	O
was	O
infuriated	O
by	O
a	O
visit	O
to	O
Ukraine	O
this	O
week	O
by	O
Taiwanese	S-MISC
Vice	O
President	O
Lien	S-PER
.	O

BEIJING	O
1996-08-22	O

-DOCSTART-	O

FRANKFURT	O
1996-08-22	O

German	S-MISC
first-time	O
registrations	O
of	O
motor	O
vehicles	O
jumped	O
14.2	O
percent	O
in	O
July	O
this	O
year	O
from	O
the	O
year-earlier	O
period	O
,	O
the	O
Federal	B-ORG
office	I-ORG
for	I-ORG
motor	I-ORG
vehicles	E-ORG
said	O
on	O
Thursday	O
.	O

The	O
figures	O
represent	O
a	O
13.6	O
percent	O
increase	O
for	O
passenger	O
cars	O
and	O
a	O
2.2	O
percent	O
decline	O
for	O
trucks	O
from	O
July	O
1995	O
.	O

Opel	B-ORG
AG	E-ORG
together	O
