eu	S-ORG
rejects	O
german	O
call	O
to	O
boycott	O
british	O
lamb	O
.	O

the	O
european	B-ORG
commission	E-ORG
said	O
on	O
thursday	O
it	O
disagreed	O
with	O
german	O
advice	O
to	O
consumers	O
to	O
shun	O
british	O
lamb	O
until	O
scientists	O
determine	O
whether	O
mad	O
cow	O
disease	O
can	O
be	O
transmitted	O
to	O
sheep	O
.	O

only	O
france	O
and	O
britain	O
backed	O
fischler	O
's	O
proposal	O
.	O

british	O
farmers	O
denied	O
on	O
thursday	O
there	O
was	O
any	O
danger	O
to	O
human	O
health	O
from	O
their	O
sheep	O
,	O
but	O
expressed	O
concern	O
that	O
german	O
government	O
advice	O
to	O
consumers	O
to	O
avoid	O
british	O
lamb	O
might	O
influence	O
consumers	O
across	O
europe	O
.	O

"	O
what	O
we	O
have	O
to	O
be	O
extremely	O
careful	O
of	O
is	O
how	O
other	O
countries	O
are	O
going	O
to	O
take	O
germany	O
's	O
lead	O
,	O
"	O
welsh	B-ORG
national	I-ORG
farmers	I-ORG
'	I-ORG
union	E-ORG
(	O
nfu	S-ORG
)	O
chairman	O
john	O
lloyd	O
jones	O
said	O
on	O
bbc	B-ORG
radio	E-ORG
.	O

bonn	O
has	O
led	O
efforts	O
to	O
protect	O
public	O
health	O
after	O
consumer	O
confidence	O
collapsed	O
in	O
march	O
after	O
a	O
british	O
report	O
suggested	O
humans	O
could	O
contract	O
an	O
illness	O
similar	O
to	O
mad	O
cow	O
disease	O
by	O
eating	O
contaminated	O
beef	O
.	O

a	O
florida	O
restaurant	O
paid	O
10,925	O
pounds	O
(	O
$	O
16,935	O
)	O
for	O
the	O
draft	O
of	O
"	O
ai	O
n't	O
no	O
telling	O
"	O
,	O
which	O
hendrix	O
penned	O
on	O
a	O
piece	O
of	O
london	O
hotel	O
stationery	O
in	O
late	O
1966	O
.	O

-docstart-	O

beijing	O
1996-08-22	O

speaking	O
only	O
hours	O
after	O
chinese	O
state	O
media	O
said	O
the	O
time	O
was	O
right	O
to	O
engage	O
in	O
political	O
talks	O
with	O
taiwan	O
,	O
foreign	B-ORG
ministry	E-ORG
spokesman	O
shen	O
guofang	O
told	O
reuters	S-ORG
:	O
"	O
the	O
necessary	O
atmosphere	O
for	O
the	O
opening	O
of	O
the	O
talks	O
has	O
been	O
disrupted	O
by	O
the	O
taiwan	O
authorities	O
.	O
"	O

-docstart-	O

china	O
has	O
said	O
it	O
was	O
time	O
for	O
political	O
talks	O
with	O
taiwan	O
and	O
that	O
the	O
rival	O
island	O
should	O
take	O
practical	O
steps	O
towards	O
that	O
goal	O
.	O

motor-bike	O
registration	O
rose	O
32.7	O
percent	O
in	O
the	O
period	O
.	O

third	O
was	O
ford	S-ORG
with	O
35,563	O
registrations	O
,	O
or	O
11.7	O
percent	O
.	O

porsche	S-ORG
's	O
registrations	O
fell	O
to	O
554	O
from	O
643	O
.	O

-docstart-	O

london	O
1996-08-22	O

the	O
following	O
bond	O
was	O
announced	O
by	O
lead	O
manager	O
toronto	O
dominion	O
.	O

borrower	O
bayerische	B-ORG
vereinsbank	E-ORG

moody	O
aa1	O
listing	O
lux	O
pay	O
freq	O
=	O

s&p	S-ORG
=	O
denoms	O
(	O
k	O
)	O
1-10-100	O
sale	O
limits	O
us	O
/	O
uk	O
/	O
ca	O

mgt	O
/	O
und	O
0.275	O
sell	O
conc	O
1.60	O
praecip	O
=	O

venantius	S-ORG
sets	O
$	O
300	O
million	O
january	O
1999	O
frn	O
.	O

notes	O
issued	O
off	O
emtn	O
programme	O

port	O
conditions	O
from	O
lloyds	B-ORG
shipping	I-ORG
intelligence	I-ORG
service	E-ORG
--	O

israel	O
plays	O
down	O
fears	O
of	O
war	O
with	O
syria	O
.	O

jerusalem	O
1996-08-22	O

itamar	O
rabinovich	O
,	O
who	O
as	O
israel	O
's	O
ambassador	O
to	O
washington	O
conducted	O
unfruitful	O
negotiations	O
with	O
syria	O
,	O
told	O
israel	B-ORG
radio	E-ORG
it	O
looked	O
like	O
damascus	O
wanted	O
to	O
talk	O
rather	O
than	O
fight	O
.	O

rabinovich	O
is	O
winding	O
up	O
his	O
term	O
as	O
ambassador	O
.	O

israel	O
on	O
wednesday	O
sent	O
syria	O
a	O
message	O
,	O
via	O
washington	O
,	O
saying	O
it	O
was	O
committed	O
to	O
peace	O
and	O
wanted	O
to	O
open	O
negotiations	O
without	O
preconditions	O
.	O

but	O
it	O
slammed	O
damascus	O
for	O
creating	O
what	O
it	O
called	O
a	O
dangerous	O
atmosphere	O
.	O

syria	O
accused	O
israel	O
on	O
wednesday	O
of	O
launching	O
a	O
hysterical	O
campaign	O
against	O
it	O
after	O
israeli	O
television	O
reported	O
that	O
damascus	O
had	O
recently	O
test	O
fired	O
a	O
missile	O
.	O

it	O
said	O
its	O
arms	O
purchases	O
were	O
for	O
defensive	O
purposes	O
.	O

israeli-syrian	O
peace	O
talks	O
have	O
been	O
deadlocked	O
over	O
the	O
golan	O
since	O
1991	O
despite	O
the	O
previous	O
government	O
's	O
willingness	O
to	O
make	O
golan	O
concessions	O
.	O

no	O
one	O
benefits	O
from	O
wars	O
.	O
"	O

-docstart-	O

"	O
this	O
is	O
not	O
true	O
.	O

he	O
said	O
that	O
there	O
are	O
an	O
estimated	O
800	O
polish	O
nurses	O
working	O
in	O
libya	O
.	O

two	O
iranian	O
opposition	O
leaders	O
meet	O
in	O
baghdad	O
.	O

a	O
spokesman	O
for	O
the	O
group	O
said	O
the	O
meeting	O
"	O
signals	O
a	O
new	O
level	O
of	O
cooperation	O
between	O
mujahideen	B-ORG
khalq	E-ORG
and	O
the	O
iranian	O
kurdish	O
oppositions	O
"	O
.	O

mujahideen	B-ORG
khalq	E-ORG
said	O
iranian	O
troops	O
had	O
also	O
been	O
shelling	O
kdp	S-ORG
positions	O
in	O
qasri	O
region	O
in	O
suleimaniya	O
province	O
near	O
the	O
iranian	O
border	O
over	O
the	O
last	O
two	O
days	O
.	O

arafat	O
had	O
been	O
scheduled	O
to	O
meet	O
