charlton	S-ORG
2	O
0	O
1	O
1	O
1	O
3	O
1	O

qidra	O
had	O
said	O
dahman	O
was	O
arrested	O
on	O
suspicion	O
of	O
making	O
a	O
false	O
statement	O
.	O

england	O
batsman	O
john	O
crawley	O
was	O
forced	O
to	O
endure	O
a	O
frustrating	O
delay	O
of	O
over	O
three	O
hours	O
before	O
resuming	O
his	O
quest	O
for	O
a	O
maiden	O
test	O
century	O
in	O
the	O
third	O
test	O
against	O
pakistan	O
on	O
friday	O
.	O

fans	O
will	O
be	O
shelling	O
out	O
$	O
12.50	O
for	O
a	O
hamburger	O
and	O
a	O
large	O
french	O
fries	O
.	O

0-1	O
.	O

--	O
paris	B-ORG
newsroom	E-ORG
+33	O
1	O
42	O
21	O
53	O
81	O

-docstart-	O

288	O
shigeki	O
maruyama	O
(	O
japan	O
)	O
75	O
71	O
70	O
72	O
,	O
anders	O
forsbrand	O
(	O

chelsea	O
"	O
is	O
a	O
very	O
poised	O
young	O
lady	O
,	O
but	O
she	O
's	O
not	O
that	O
much	O
interested	O
in	O
politics	O
,	O
"	O
the	O
spokesman	O
said	O
.	O

amsterdam	O
1996-08-29	O

they	O
were	O
confident	O
of	O
further	O
eurokiwi	O
issuance	O
but	O
said	O
the	O
timing	O
was	O
less	O
of	O
a	O
certainty	O
.	O

industry	O
output	O
(	O
pct	O
)	O
june	O
-	O
7.8	O
m	O
/	O
m;-0.2yr	O
/	O
yr	O
(	O
may	O
+7.3;-3.6	O
)	O

--	O
new	B-ORG
york	I-ORG
newsdesk	E-ORG
212-859-1610	O
.	O

w	O
d	O
l	O
pct	O
gb	O

there	O
also	O
are	O
about	O
5,000	O
thai	O
inmates	O
in	O
klongprem	O
,	O
a	O
prison	O
official	O
said	O
.	O

minneapolis	O
5.06	O
up	O
.02	O
5.75	O
unc	O
--	O
--	O

wolverhampton	S-ORG
2	O
2	O
0	O
0	O
4	O
1	O
6	O

news	B-ORG
corp	E-ORG
's	O
shares	O
were	O
down	O
eight	O
cents	O
at	O
a$	O
6.39	O
at	O
2.00	O
p.m.	O
(	O
0400	O
gmt	O
)	O
in	O
a	O
soft	O
market	O
.	O

books	O
close	O
september	O
23-27	O

he	O
has	O
invited	O
35	O
indian	O
leaders	O
to	O
lunch	O
next	O
tuesday	O
.	O

revellers	O
painted	O
the	O
town	O
red	O
on	O
wednesday	O
as	O
the	O
1996	O
edition	O
of	O
the	O
world	O
's	O
biggest	O
tomato	O
fight	O
began	O
in	O
the	O
eastern	O
spanish	O
village	O
of	O
bunol	O
.	O

6.	O
sunday	O
bada	O
(	O
nigeria	O
)	O
45.21	O

nice	S-ORG
1	O
(	O
chaouch	O
64th	O
)	O
guingamp	S-ORG
2	O
(	O
rouxel	O
10th	O
,	O
baret	O
89th	O
)	O
.	O

quarterly	O

indian	O
cotton	O
trade	O
shut	O
for	O
local	O
festival	O
.	O

ireland	O
's	O
most	O
experienced	O
player	O
,	O
defender	O
paul	O
mcgrath	O
,	O
was	O
left	O
out	O
of	O
the	O
national	O
squad	O
for	O
the	O
first	O
time	O
in	O
11	O
years	O
on	O
tuesday	O
when	O
new	O
manager	O
mick	O
mccarthy	O
named	O
his	O
side	O
to	O
face	O
liechtenstein	O
in	O
a	O
world	O
cup	O
qualifier	O
.	O

hereford	S-ORG
1	O
doncaster	S-ORG
0	O

in	O
the	O
latest	O
in	O
a	O
wave	O
of	O
attacks	O
,	O
a	O
two	O
kg	O
(	O
four	O
lb	O
)	O
bomb	O
seriously	O
damaged	O
two	O
floors	O
of	O
agriculture	B-ORG
ministry	E-ORG
offices	O
located	O
just	O
50	O
metres	O
(	O
yards	O
)	O
from	O
a	O
police	O
station	O
in	O
the	O
centre	O
of	O
the	O
island	O
capital	O
ajaccio	S-ORG
.	O

new	O
zealand	O
is	O
prone	O
to	O
frequent	O
earthquakes	O
but	O
they	O
rarely	O
cause	O
major	O
damage	O
.	O

1	O
-	O
jansher	O
khan	O
(	O
pakistnn	O
)	O
beat	O
jackie	O
lee	O
(	O
hong	O
kong	O
)	O
15-8	O
15-8	O

police	O
were	O
seeking	O
a	O
14th	O
officer	O
.	O

second	O
race	O

the	O
marlins	S-ORG
won	O
for	O
just	O
the	O
third	O
time	O
in	O
nine	O
games	O
,	O
taking	O
advantage	O
of	O
a	O
reds	S-ORG
'	O
team	O
that	O
has	O
not	O
had	O
a	O
day	O
off	O
since	O
august	O
8th	O
and	O
was	O
playing	O
its	O
fourth	O
game	O
in	O
43	O
hours	O
.	O

benfica	S-ORG
dominated	O
the	O
game	O
but	O
their	O
lack	O
of	O
a	O
first-class	O
striker	O
was	O
apparent	O
throughout	O
and	O
in	O
the	O
30th	O
minute	O
they	O
lost	O
key	O
brazilian	O
midfielder	O
valdo	O
who	O
suffered	O
a	O
light	O
knee	O
injury	O
.	O

czech	O
republic	O
-	O
radek	O
bonk	O
(	O
7th	O
)	O
,	O
robert	O
reichel	O
(	O
33rd	O
,	O

a	O
foreign	O
ministry	O
spokesman	O
said	O
in	O
a	O
statement	O
read	O
on	O
algerian	O
television	O
that	O
algeria	O
"	O
has	O
received	O
with	O
concern	O
the	O
information	O
over	O
a	O
meeting	O
of	O
terrorist	O
groups	O
working	O
against	O
the	O
interests	O
of	O
the	O
arab	O
and	O
islamic	O
world	O
.	O
"	O

clinton	O
made	O
a	O
triumphant	O
irish	O
tour	O
to	O
back	O
a	O
northern	O
ireland	O
peace	O
process	O
but	O
was	O
forced	O
to	O
drop	O
ballybunion	S-ORG
from	O
a	O
packed	O
schedule	O
at	O
the	O
last	O
minute	O
.	O

standings	O
:	O

it	O
could	O
be	O
one	O
of	O
the	O
most	O
expensive	O
rounds	O
of	O
drinks	O
ever	O
.	O

legia	B-ORG
warsaw	E-ORG
3	O
gks	B-ORG
belchatow	E-ORG
2	O

"	O
the	O
movement	O
is	O
making	O
arrangements	O
for	O
them	O
to	O
be	O
set	O
free	O
.	O

then	O
he	O
shanked	O
a	O
forehand	O
at	O
to	O
make	O
it	O
5-all	O
and	O
that	O
helped	O
me	O
back	O
.	O
"	O

barnet	S-ORG
1	O
wigan	S-ORG
1	O

bangladesh	O
's	O
m2	O
money	O
supply	O
rose	O
3.8	O
percent	O
in	O
june	O
to	O
456.8	O
billion	O
taka	O
after	O
a	O
0.27	O
percent	O
rise	O
to	O
439.9	O
billion	O
in	O
may	O
,	O
central	O
bank	O
officials	O
said	O
.	O

a	O
passenger	O
train	O
collided	O
with	O
a	O
locomotive	O
at	O
a	O
main	O
railway	O
station	O
in	O
linz	O
on	O
wednesday	O
and	O
police	O
said	O
around	O
10	O
people	O
were	O
injured	O
.	O

motor	O
racing	O
-	O
belgian	O
grand	O
prix	O
result	O
.	O

--	O
e.	O
auchard	O
,	O
wall	B-ORG
street	I-ORG
bureau	E-ORG
,	O
212-859-1736	O

an	O
aid	O
agency	O
said	O
six	O
roman	O
catholic	O
missionaries	O
,	O
including	O
three	O
australian	O
nuns	O
,	O
were	O
freed	O
by	O
rebels	O
in	O
southern	O
sudan	O
on	O
wednesday	O
after	O
being	O
held	O
for	O
nearly	O
two	O
weeks	O
.	O

standings	O
(	O
(	O
tabulated	O
under	O
played	O
,	O
won	O
,	O
drawn	O
,	O
lost	O
,	O
goals	O

in	O
the	O
future	O
,	O
the	O
accountant	O
will	O
be	O
evaluated	O
solely	O
on	O
"	O
knowledge	O
,	O
skill	O
and	O
abilities	O
,	O
"	O
she	O
said	O
.	O

-	O
new	O
orders	O
received	O
(	O
billions	O
)	O
1.00	O
vs	O
1.09	O

by	O
11.25	O
a.m.	O
(	O
0025	O
gmt	O
)	O
,	O
niugini	B-ORG
mining	E-ORG
shares	O
were	O
at	O
a$	O
3.65	O
,	O
up	O
28	O
cents	O
on	O
turnover	O
of	O
108,288	O
shares	O
.	O

the	O
outcome	O
was	O
a	O
rebuff	O
for	O
meri	O
,	O
failing	O
three	O
times	O
to	O
win	O
backing	O
in	O
his	O
bid	O
for	O
a	O
second	O
term	O
as	O
head	O
of	O
state	O
of	O
the	O
former	O
soviet	O
republic	O
.	O

new	O
york	O
1996-08-26	O

washington	O
1996-08-27	O

hemina	S-ORG
33	O
05/09	O
eleusis	S-ORG
/	O
ukcm	S-ORG
w155	O
cnr	S-ORG
.	O

front	O
page	O

but	O
of	O
course	O
those	O
who	O
could	O
not	O
read	O
had	O
to	O
be	O
shown	O
.	O
"	O

chicago	S-ORG
63	O
64	O
.496	O
4	O
1/2	O

australian	O
coach	O
geoff	O
marsh	O
said	O
he	O
was	O
impressed	O
with	O
the	O
competitiveness	O
of	O
the	O
opposition	O
.	O

sarajevo	O
1996-08-22	O

toronto	S-ORG
62	O
71	O
.466	O
13	O

london	O
1996-08-28	O

-	O
the	O
surprise	O
...	O

full	O
name	O
of	O
company	O
is	O
loxley	B-ORG
publications	I-ORG
plc	E-ORG
.	O

u.s.	O
boy	O
,	O
13	O
,	O
accused	O
of	O
murdering	O
adoptive	O
mother	O
.	O

-	O
government	O
and	O
catalan	O
nationalists	O
set	O
the	O
scene	O
for	O
budget	O
negotiations	O

(	O
australia	O
)	O
6-2	O
6-4	O

the	O
company	O
also	O
repaid	O
some	O
$	O
21	O
million	O
of	O
debt	O
,	O
well	O
above	O
the	O
originally	O
planned	O
$	O
8	O
million	O
to	O
$	O
9	O
million	O
.	O

sakai	O
,	O
near	O
the	O
regional	O
commercial	O
centre	O
of	O
osaka	O
,	O
has	O
been	O
hit	O
hardest	O
by	O
the	O
deadly	O
bacteria	O
,	O
with	O
nearly	O
6,500	O
,	O
mostly	O
schoolchildren	O
,	O
affected	O
by	O
the	O
disease	O
.	O

london	O
1996-08-29	O

-docstart-	O

7	O
-	O
todd	O
martin	O
(	O
u.s.	O
)	O
beat	O
9	O
-	O
cedric	O
pioline	O
(	O
france	O
)	O
2-6	O
6-2	O

squad	O
:	O
michael	O
atherton	O
(	O
captain	O
)	O
,	O
alec	O
stewart	O
,	O
graham	O
thorpe	O
,	O
nick	O
knight	O
,	O
graham	O
lloyd	O
,	O
matthew	O
maynard	O
,	O
ronnie	O
irani	O
,	O
adam	O
hollioake	O
,	O
robert	O
croft	O
,	O
darren	O
gough	O
,	O
peter	O
martin	O
,	O
dean	O
headley	O
,	O
alan	O
mullally	O
.	O

in	O
san	O
diego	O
,	O
joey	O
hamilton	O
allowed	O
two	O
hits	O
over	O
seven	O
innings	O
and	O
rickey	O
henderson	O
hit	O
his	O
major	O
league-record	O
69th	O
leadoff	O
homer	O
as	O
the	O
san	B-ORG
diego	I-ORG
padres	E-ORG
defeated	O
the	O
philadelphia	B-ORG
phillies	E-ORG
7-1	O
for	O
their	O
fifth	O
win	O
in	O
six	O
games	O
.	O

"	O
we	O
are	O
still	O
eager	O
that	O
nothing	O
should	O
affect	O
the	O
sudanese	O
people	O
but	O
we	O
will	O
not	O
deal	O
with	O
the	O
current	O
regime	O
or	O
