okd	O
111.50	O
112.56	O
95975	O
10752.092	O

-docstart-	O

boston	O
at	O
california	S-LOC

sv	O
hamburg	O
4	O
2	O
0	O
2	O
7	O
7	O
6	O

baltimore	O
68	O
61	O
.527	O
6	O

chernomyrdin	O
said	O
voters	O
should	O
decide	O
chechnya	S-LOC
's	O
future	O
but	O
stressed	O
there	O
was	O
no	O
question	O
of	O
the	O
government	O
letting	O
the	O
region	O
quit	O
the	O
russian	B-LOC
federation	E-LOC
--	O
something	O
moscow	S-LOC
fears	O
could	O
encourage	O
separatist	O
tendencies	O
in	O
other	O
ethnic	O
regions	O
,	O
particularly	O
in	O
the	O
strategic	O
north	B-LOC
caucasus	E-LOC
.	O

india	S-LOC
's	O
supreme	O
court	O
on	O
thursday	O
sentenced	O
two	O
men	O
to	O
death	O
after	O
finding	O
them	O
guilty	O
of	O
killing	O
23	O
bus	O
passengers	O
,	O
including	O
children	O
.	O

bowling	O
:	O
streak	O
10-1-50-1	O
(	O
2w	O
,	O
2nb	O
)	O
,	O
brandes	O
10-1-47-2	O
(	O
1w	O
)	O
,	O

clashes	O
between	O
the	O
two	O
parties	O
broke	O
out	O
at	O
the	O
weekend	O
in	O
the	O
most	O
serious	O
fighting	O
since	O
a	O
u.s.-sponsored	O
ceasefire	O
last	O
year	O
.	O

jailed	O
socialist	O
leader	O
fatos	O
nano	O
made	O
the	O
first	O
call	O
for	O
change	O
in	O
july	O
,	O
a	O
month	O
after	O
the	O
party	O
's	O
chief	O
opponents	O
,	O
the	O
conservative	O
democrats	O
of	O
president	O
sali	O
berisha	O
,	O
almost	O
swept	O
the	O
board	O
in	O
a	O
disputed	O
general	O
election	O
.	O

sidi	O
kacem	O
0	O
royal	O
armed	O
forces	O
0	O

a.	O
stewart	O
b	O
mushtaq	O
ahmed	O
44	O

swp	O
said	O
it	O
was	O
analyzing	O
potential	O
partnerships	O
with	O
hog	O
farmers	O
and	O
expected	O
the	O
first	O
deal	O
to	O
be	O
in	O
place	O
in	O
1997	O
.	O

london	S-LOC
1996-08-22	O

china	S-LOC
raised	O
indignant	O
protests	O
after	O
several	O
japanese	O
cabinet	O
ministers	O
visited	O
a	O
shrine	O
dedicated	O
to	O
their	O
country	O
's	O
war	O
dead	O
on	O
august	O
15	O
,	O
the	O
51st	O
anniversary	O
of	O
japan	S-LOC
's	O
world	O
war	O
two	O
surrender	O
.	O

golf	O
-	O
leading	O
prize	O
money	O
winners	O
on	O
european	O
tour	O
.	O

-docstart-	O

herman	O
gumy	O
(	O
argentina	S-LOC
)	O
beat	O
martin	O
damm	O
(	O
czech	B-LOC
republic	E-LOC
)	O
7-5	O
6	O

--	O
air	O
cargo	O
newsroom	O
tel+44	O
171	O
542	O
