peter	O
blackburn	O

germany	S-LOC
's	O
representative	O
to	O
the	O
european	O
union	O
's	O
veterinary	O
committee	O
werner	O
zwingmann	O
said	O
on	O
wednesday	O
consumers	O
should	O
buy	O
sheepmeat	O
from	O
countries	O
other	O
than	O
britain	S-LOC
until	O
the	O
scientific	O
advice	O
was	O
clearer	O
.	O

"	O
we	O
do	O
n't	O
support	O
any	O
such	O
recommendation	O
because	O
we	O
do	O
n't	O
see	O
any	O
grounds	O
for	O
it	O
,	O
"	O
the	O
commission	O
's	O
chief	O
spokesman	O
nikolaus	O
van	O
der	O
pas	O
told	O
a	O
news	O
briefing	O
.	O

he	O
said	O
further	O
scientific	O
study	O
was	O
required	O
and	O
if	O
it	O
was	O
found	O
that	O
action	O
was	O
needed	O
it	O
should	O
be	O
taken	O
by	O
the	O
european	O
union	O
.	O

he	O
said	O
a	O
proposal	O
last	O
month	O
by	O
eu	O
farm	O
commissioner	O
franz	O
fischler	O
to	O
ban	O
sheep	O
brains	O
,	O
spleens	O
and	O
spinal	O
cords	O
from	O
the	O
human	O
and	O
animal	O
food	O
chains	O
was	O
a	O
highly	O
specific	O
and	O
precautionary	O
move	O
to	O
protect	O
human	O
health	O
.	O

but	O
fischler	O
agreed	O
to	O
review	O
his	O
proposal	O
after	O
the	O
eu	O
's	O
standing	O
veterinary	O
committee	O
,	O
mational	O
animal	O
health	O
officials	O
,	O
questioned	O
if	O
such	O
action	O
was	O
justified	O
as	O
there	O
was	O
only	O
a	O
slight	O
risk	O
to	O
human	O
health	O
.	O

the	O
eu	O
's	O
scientific	O
veterinary	O
and	O
multidisciplinary	O
committees	O
are	O
due	O
to	O
re-examine	O
the	O
issue	O
early	O
next	O
month	O
and	O
make	O
recommendations	O
to	O
the	O
senior	O
veterinary	O
officials	O
.	O

rare	O
hendrix	O
song	O
draft	O
sells	O
for	O
almost	O
$	O
17,000	O
.	O

london	S-LOC
1996-08-22	O

china	S-LOC
on	O
thursday	O
accused	O
taipei	S-LOC
of	O
spoiling	O
the	O
atmosphere	O
for	O
a	O
resumption	O
of	O
talks	O
across	O
the	O
taiwan	B-LOC
strait	E-LOC
with	O
a	O
visit	O
to	O
ukraine	S-LOC
by	O
taiwanese	O
vice	O
president	O
lien	O
chan	O
this	O
week	O
that	O
infuriated	O
beijing	S-LOC
.	O

state	O
media	O
quoted	O
china	S-LOC
's	O
top	O
negotiator	O
with	O
taipei	S-LOC
,	O
tang	O
shubei	O
,	O
as	O
telling	O
a	O
visiting	O
group	O
from	O
taiwan	S-LOC
on	O
wednesday	O
that	O
it	O
was	O
time	O
for	O
the	O
rivals	O
to	O
hold	O
political	O
talks	O
.	O

the	O
foreign	O
ministry	O
's	O
shen	O
told	O
reuters	O
television	O
in	O
an	O
interview	O
he	O
had	O
read	O
reports	O
of	O
tang	O
's	O
comments	O
but	O
gave	O
no	O
details	O
of	O
why	O
the	O
negotiator	O
had	O
considered	O
the	O
time	O
right	O
for	O
talks	O
with	O
taiwan	S-LOC
,	O
which	O
beijing	S-LOC
considers	O
a	O
renegade	O
province	O
.	O

china	S-LOC
,	O
which	O
has	O
long	O
opposed	O
all	O
taipei	S-LOC
efforts	O
to	O
gain	O
greater	O
international	O
recognition	O
,	O
was	O
infuriated	O
by	O
a	O
visit	O
to	O
ukraine	S-LOC
this	O
week	O
by	O
taiwanese	O
vice	O
president	O
lien	O
.	O

beijing	S-LOC
1996-08-22	O

-docstart-	O

frankfurt	S-LOC
1996-08-22	O

german	O
first-time	O
registrations	O
of	O
motor	O
vehicles	O
jumped	O
14.2	O
percent	O
in	O
july	O
this	O
year	O
from	O
the	O
year-earlier	O
period	O
,	O
the	O
federal	O
office	O
for	O
motor	O
vehicles	O
said	O
on	O
thursday	O
.	O

the	O
figures	O
represent	O
a	O
13.6	O
percent	O
increase	O
for	O
passenger	O
cars	O
and	O
a	O
2.2	O
percent	O
decline	O
for	O
trucks	O
from	O
july	O
1995	O
.	O

opel	O
ag	O
together	O
with	O
general	O
motors	O
came	O
in	O
second	O
place	O
with	O
49,269	O
registrations	O
,	O
16.4	O
percent	O
of	O
the	O
overall	O
figure	O
.	O

only	O
seat	O
and	O
porsche	O
