although	O
gajdos	O
spoke	O
of	O
"	O
girls	O
"	O
his	O
deputy	O
,	O
eva	O
boudova	O
,	O
said	O
the	O
case	O
involved	O
about	O
10	O
young	O
women	O
in	O
their	O
early	O
20s	O
.	O

jason	O
stoltenberg	O
(	O
australia	S-LOC
)	O
beat	O
stefano	O
pescosolido	O
(	O
italy	S-LOC
)	O
7-5	O
6-4	O
6-1	O

nobody	O
should	O
try	O
and	O
exaggerate	O
it	O
by	O
calling	O
it	O
a	O
bomb	O
because	O
it	O
was	O
just	O
a	O
molotov	O
cocktail	O
,	O
utomo	O
said	O
.	O

soccer	O
-	O
italian	O
cup	O
second	O
round	O
results	O
.	O

an	O
army	O
spokesman	O
in	O
freetown	S-LOC
said	O
monday	O
night	O
's	O
attack	O
was	O
the	O
third	O
on	O
a	O
military	O
post	O
in	O
the	O
past	O
week	O
.	O

spitzbergen	S-LOC
is	O
a	O
norwegian	O
coal-mining	O
settlement	O
.	O

rally	O
,	O
sixth	O
round	O
of	O
the	O
world	O
championship	O
:	O

when	O
they	O
arrived	O
to	O
investigate	O
,	O
police	O
saw	O
people	O
escaping	O
from	O
the	O
back	O
door	O
so	O
they	O
decided	O
to	O
search	O
the	O
house	O
.	O

"	O
apparently	O
,	O
we	O
're	O
home	O
free	O
for	O
the	O
rest	O
of	O
the	O
week	O
.	O

at	O
leicester	S-LOC
:	O
match	O
drawn	O
.	O

division	O
two	O

philip	O
cocu	O
scored	O
twice	O
in	O
the	O
second	O
half	O
to	O
spur	O
psv	O
eindhoven	O
to	O
a	O
4-1	O
away	O
win	O
over	O
nec	O
nijmegen	O
in	O
the	O
dutch	O
first	O
division	O
on	O
thursday	O
.	O

in	O
vaduz	S-LOC
:	O
vaduz	S-LOC
(	O
liechtenstein	S-LOC
)	O
1	O
raf	O
riga	O
(	O
latvia	S-LOC
)	O
1	O
(	O
0-0	O
)	O

a	O
vietnamese	O
man	O
who	O
tried	O
to	O
take	O
a	O
snooze	O
in	O
a	O
railway	O
boxcar	O
in	O
canada	S-LOC
found	O
himself	O
locked	O
in	O
and	O
bound	O
for	O
alaska	S-LOC
with	O
no	O
food	O
or	O
water	O
.	O

division	O
soccer	O
match	O
on	O
saturday	O
:	O

universitatea	O
cluj	O
4	O
2	O
2	O
0	O
6	O
4	O
8	O

but	O
sweden	S-LOC
's	O
olympic	O
high	O
hurdles	O
champion	O
ludmila	O
engquist	O
,	O
who	O
crashed	O
out	O
of	O
last	O
week	O
's	O
meeting	O
in	O
zurich	S-LOC
after	O
hitting	O
a	O
hurdle	O
,	O
also	O
kept	O
her	O
footing	O
perfectly	O
to	O
win	O
in	O
a	O
fast	O
12.60	O
seconds	O
.	O

-docstart-	O

tsang	O
said	O
three	O
sets	O
of	O
meetings	O
with	O
chinese	O
authorities	O
on	O
hong	B-LOC
kong	E-LOC
's	O
1997-98	O
budget	O
,	O
which	O
will	O
span	O
the	O
transition	O
period	O
,	O
had	O
gone	O
smoothly	O
.	O
"	O

the	O
challenge	O
was	O
just	O
for	O
me	O
to	O
keep	O
playing	O
my	O
own	O
game	O
.	O
