BRUSSELS	S-LOC
1996-08-22	O

Fischler	O
proposed	O
EU-wide	S-MISC
measures	O
after	O
reports	O
from	O
Britain	S-LOC
and	O
France	S-LOC
that	O
under	O
laboratory	O
conditions	O
sheep	O
could	O
contract	O
Bovine	B-MISC
Spongiform	I-MISC
Encephalopathy	E-MISC
(	O
BSE	S-MISC
)	O
--	O
mad	O
cow	O
disease	O
.	O

Spanish	S-MISC
Farm	O
Minister	O
Loyola	O
de	O
Palacio	O
had	O
earlier	O
accused	O
Fischler	O
at	O
an	O
EU	S-ORG
farm	O
ministers	O
'	O
meeting	O
of	O
causing	O
unjustified	O
alarm	O
through	O
"	O
dangerous	O
generalisation	O
.	O
"	O

It	O
brought	O
in	O
4,275	O
tonnes	O
of	O
British	S-MISC
mutton	O
,	O
some	O
10	O
percent	O
of	O
overall	O
imports	O
.	O

At	O
the	O
end	O
of	O
a	O
January	O
1967	O
concert	O
in	O
the	O
English	S-MISC
city	O
of	O
Nottingham	S-LOC
he	O
threw	O
the	O
sheet	O
of	O
paper	O
into	O
the	O
audience	O
,	O
where	O
it	O
was	O
retrieved	O
by	O
a	O
fan	O
.	O

Buyers	O
also	O
snapped	O
up	O
16	O
other	O
items	O
that	O
were	O
put	O
up	O
for	O
auction	O
by	O
Hendrix	O
's	O
former	O
girlfriend	O
Kathy	O
Etchingham	O
,	O
who	O
lived	O
with	O
him	O
from	O
1966	O
to	O
1969	O
.	O

They	O
included	O
a	O
black	O
lacquer	O
and	O
mother	O
of	O
pearl	O
inlaid	O
box	O
used	O
by	O
Hendrix	O
to	O
store	O
his	O
drugs	O
,	O
which	O
an	O
anonymous	O
Australian	S-MISC
purchaser	O
bought	O
for	O
5,060	O
pounds	O
(	O
$	O
7,845	O
)	O
.	O

The	O
guitarist	O
died	O
of	O
a	O
drugs	O
overdose	O
in	O
1970	O
aged	O
27	O
.	O

China	S-LOC
says	O
Taiwan	S-LOC
spoils	O
atmosphere	O
for	O
talks	O
.	O

