cricket	O
-	O
leicestershire	O
take	O
over	O
at	O
top	O
after	O
innings	O
victory	O
.	O

london	O
1996-08-30	O

west	O
indian	O
all-rounder	O
phil	B-PER
simmons	E-PER
took	O
four	O
for	O
38	O
on	O
friday	O
as	O
leicestershire	O
beat	O
somerset	O
by	O
an	O
innings	O
and	O
39	O
runs	O
in	O
two	O
days	O
to	O
take	O
over	O
at	O
the	O
head	O
of	O
the	O
county	O
championship	O
.	O

their	O
stay	O
on	O
top	O
,	O
though	O
,	O
may	O
be	O
short-lived	O
as	O
title	O
rivals	O
essex	O
,	O
derbyshire	O
and	O
surrey	O
all	O
closed	O
in	O
on	O
victory	O
while	O
kent	O
made	O
up	O
for	O
lost	O
time	O
in	O
their	O
rain-affected	O
match	O
against	O
nottinghamshire	O
.	O

after	O
bowling	O
somerset	O
out	O
for	O
83	O
on	O
the	O
opening	O
morning	O
at	O
grace	O
road	O
,	O
leicestershire	O
extended	O
their	O
first	O
innings	O
by	O
94	O
runs	O
before	O
being	O
bowled	O
out	O
for	O
296	O
with	O
england	O
discard	O
andy	B-PER
caddick	E-PER
taking	O
three	O
for	O
83	O
.	O

trailing	O
by	O
213	O
,	O
somerset	O
got	O
a	O
solid	O
start	O
to	O
their	O
second	O
innings	O
before	O
simmons	S-PER
stepped	O
in	O
to	O
bundle	O
them	O
out	O
for	O
174	O
.	O

essex	O
,	O
however	O
,	O
look	O
certain	O
to	O
regain	O
their	O
top	O
spot	O
after	O
nasser	B-PER
hussain	E-PER
and	O
peter	B-PER
such	E-PER
gave	O
them	O
a	O
firm	O
grip	O
on	O
their	O
match	O
against	O
yorkshire	O
at	O
headingley	O
.	O

hussain	S-PER
,	O
considered	O
surplus	O
to	O
england	O
's	O
one-day	O
requirements	O
,	O
struck	O
158	O
,	O
his	O
first	O
championship	O
century	O
of	O
the	O
season	O
,	O
as	O
essex	O
reached	O
372	O
and	O
took	O
a	O
first	O
innings	O
lead	O
of	O
82	O
.	O

by	O
the	O
close	O
yorkshire	O
had	O
turned	O
that	O
into	O
a	O
37-run	O
advantage	O
but	O
off-spinner	O
such	S-PER
had	O
scuttled	O
their	O
hopes	O
,	O
taking	O
four	O
for	O
24	O
in	O
48	O
balls	O
and	O
leaving	O
them	O
hanging	O
on	O
119	O
for	O
five	O
and	O
praying	O
for	O
rain	O
.	O

at	O
the	O
oval	O
,	O
surrey	O
captain	O
chris	B-PER
lewis	E-PER
,	O
another	O
man	O
dumped	O
by	O
england	O
,	O
continued	O
to	O
silence	O
his	O
critics	O
as	O
he	O
followed	O
his	O
four	O
for	O
45	O
on	O
thursday	O
with	O
80	O
not	O
out	O
on	O
friday	O
in	O
the	O
match	O
against	O
warwickshire	O
.	O

he	O
was	O
well	O
backed	O
by	O
england	O
hopeful	O
mark	B-PER
butcher	E-PER
who	O
made	O
70	O
as	O
surrey	O
closed	O
on	O
429	O
for	O
seven	O
,	O
a	O
lead	O
of	O
234	O
.	O

derbyshire	O
kept	O
up	O
the	O
hunt	O
for	O
their	O
first	O
championship	O
title	O
since	O
1936	O
by	O
reducing	O
worcestershire	O
to	O
133	O
for	O
five	O
in	O
their	O
second	O
innings	O
,	O
still	O
100	O
runs	O
away	O
from	O
avoiding	O
an	O
innings	O
defeat	O
.	O

australian	O
tom	B-PER
moody	E-PER
took	O
six	O
for	O
82	O
but	O
chris	B-PER
adams	E-PER
,	O
123	O
,	O
and	O
tim	B-PER
o'gorman	E-PER
,	O
109	O
,	O
took	O
derbyshire	O
to	O
471	O
and	O
a	O
first	O
innings	O
lead	O
of	O
233	O
.	O

after	O
the	O
frustration	O
of	O
seeing	O
the	O
opening	O
day	O
of	O
their	O
match	O
badly	O
affected	O
by	O
the	O
weather	O
,	O
kent	O
stepped	O
up	O
a	O
gear	O
to	O
dismiss	O
nottinghamshire	O
for	O
214	O
.	O

they	O
were	O
held	O
up	O
by	O
a	O
gritty	O
84	O
from	O
paul	B-PER
johnson	E-PER
but	O
ex-england	O
fast	O
bowler	O
martin	B-PER
mccague	E-PER
took	O
four	O
for	O
55	O
.	O

by	O
stumps	O
kent	O
had	O
reached	O
108	O
for	O
three	O
.	O

-docstart-	O

cricket	O
-	O
english	O
county	O
championship	O
scores	O
.	O

london	O
1996-08-30	O

result	O
and	O
close	O
of	O
play	O
scores	O
in	O
english	O
county	O
championship	O
matches	O
on	O
friday	O
:	O

leicester	O
:	O
leicestershire	O
beat	O
somerset	O
by	O
an	O
innings	O
and	O
39	O
runs	O
.	O

somerset	O
83	O
and	O
174	O
(	O
p.	B-PER
simmons	E-PER
4-38	O
)	O
,	O
leicestershire	O
296	O
.	O

leicestershire	O
22	O
points	O
,	O
somerset	O
4	O
.	O

chester-le-street	O
:	O
glamorgan	O
259	O
and	O
207	O
(	O
a.	B-PER
dale	E-PER
69	O
,	O
h.	B-PER
morris	E-PER
69	O
;	O
d.	B-PER
blenkiron	E-PER
4-43	O
)	O
,	O
durham	O
114	O
(	O
s.	B-PER
watkin	E-PER
4-28	O
)	O
and	O
81-3	O
.	O

tunbridge	O
wells	O
:	O
nottinghamshire	O
214	O
(	O
p.	B-PER
johnson	E-PER
84	O
;	O
m.	B-PER
mccague	E-PER
4-55	O
)	O
,	O
kent	O
108-3	O
.	O

