.	O

sheep	O
have	O
long	O
been	O
known	O
to	O
contract	O
scrapie	O
,	O
a	O
brain-wasting	O
disease	O
similar	O
to	O
bse	S-MISC
which	O
is	O
believed	O
to	O
have	O
been	O
transferred	O
to	O
cattle	O
through	O
feed	O
containing	O
animal	O
waste	O
.	O

germany	O
imported	O
47,600	O
sheep	O
from	O
britain	O
last	O
year	O
,	O
nearly	O
half	O
of	O
total	O
imports	O
.	O

-docstart-	O

a	O
rare	O
early	O
handwritten	O
draft	O
of	O
a	O
song	O
by	O
u.s.	O
guitar	O
legend	O
jimi	O
hendrix	O
was	O
sold	O
for	O
almost	O
$	O
17,000	O
on	O
thursday	O
at	O
an	O
auction	O
of	O
some	O
of	O
the	O
late	O
musician	O
's	O
favourite	O
possessions	O
.	O

that	O
is	O
to	O
end	O
the	O
state	O
of	O
hostility	O
,	O
"	O
thursday	O
's	O
overseas	O
edition	O
of	O
the	O
people	O
's	O
daily	O
quoted	O
tang	O
as	O
saying	O
.	O

china	O
says	O
time	O
right	O
for	O
taiwan	O
talks	O
.	O

the	O
office	O
said	O
356,725	O
new	O
cars	O
were	O
registered	O
in	O
july	O
1996	O
--	O
304,850	O
passenger	O
cars	O
and	O
15,613	O
trucks	O
.	O

seat	O
posted	O
3,420	O
registrations	O
compared	O
with	O
5522	O
registrations	O
in	O
july	O
a	O
year	O
earlier	O
.	O

athens	O
1996-08-22	O

prime	O
minister	O
costas	O
simitis	O
is	O
going	O
to	O
make	O
an	O
official	O
announcement	O
after	O
a	O
cabinet	O
meeting	O
later	O
on	O
thursday	O
,	O
said	O
skandalidis	O
.	O

bayervb	O
sets	O
c$	S-MISC
100	O
million	O
six-year	O
bond	O
.	O

full	O
fees	O
1.875	O
reoffer	O
99.32	O
spread	O
+20	O
bp	O

notes	O
bayerische	O
vereinsbank	O
is	O
joint	O
lead	O
manager	O

--	O
london	O
newsroom	O
+44	O
171	O
542	O
7658	O

last	O
s&p	O
aa+	O
reoffer	O
=	O

neg	O
plg	O
yes	O
crs	O
deflt	O
no	O
force	O
maj	O
ipma	O
2	O

gov	O
law	O
english	S-MISC
home	O
ctry	O
sweden	O
tax	O
provs	O
standard	O

--	O
london	O
newsroom	O
+44	O
171	O
542	O
8863	O

-docstart-	O

israel	O
's	O
outgoing	O
peace	O
negotiator	O
with	O
syria	O
said	O
on	O
thursday	O
current	O
tensions	O
between	O
the	O
two	O
countries	O
appeared	O
to	O
be	O
a	O
storm	O
in	O
a	O
teacup	O
.	O

"	O
the	O
message	O
that	O
we	O
sent	O
to	O
(	O
syrian	S-MISC
president	O
hafez	O
al-	O
)	O
assad	O
is	O
that	O
israel	O
is	O
ready	O
at	O
any	O
time	O
without	O
preconditions	O
to	O
enter	O
peace	O
negotiations	O
,	O
