it	O
is	O
time	O
to	O
end	O
this	O
nightly	O
farce	O
,	O
"	O
said	O
the	O
pro-government	O
daily	O
le	O
figaro	O
in	O
an	O
editorial	O
.	O

younis	O
4-95	O
)	O

the	O
win	O
was	O
the	O
fourth	O
in	O
as	O
many	O
matches	O
this	O
season	O
for	O
lens	O
,	O
who	O
lead	O
the	O
table	O
on	O
12	O
points	O
.	O

5.	O
wales	O
8.54	O

7.	O
damon	O
hill	O
(	O
britain	O
)	O
williams	O
1:55.281	O

johnson	O
,	O
who	O
played	O
eight	O
seasons	O
in	O
baltimore	O
,	O
was	O
named	O
orioles	O
manager	O
in	O
the	O
off-season	O
replacing	O
phil	O
regan	O
.	O

bonilla	O
's	O
blast	O
was	O
the	O
first	O
time	O
randy	O
johnson	O
,	O
last	O
season	O
's	O
cy	O
young	O
winner	O
,	O
allowed	O
a	O
run	O
in	O
five	O
relief	O
appearances	O
since	O
coming	O
off	O
the	O
disabled	O
list	O
on	O
august	O
6	O
.	O

army	O
troops	O
were	O
called	O
in	O
to	O
evacuate	O
residents	O
of	O
low-lying	O
areas	O
to	O
higher	O
ground	O
.	O

sudan	O
arrests	O
opposition	O
sewing	O
machine	O
smugglers	O
.	O

at	O
issue	O
was	O
a	O
may	O
20	O
agreement	O
allowing	O
iraq	O
to	O
sell	O
$	O
2	O
billion	O
worth	O
of	O
oil	O
to	O
purchase	O
badly	O
needed	O
food	O
,	O
medicine	O
and	O
other	O
supplies	O
to	O
ease	O
the	O
impact	O
of	O
sanctions	O
in	O
force	O
since	O
its	O
troops	O
invaded	O
kuwait	O
in	O
august	O
1990	O
.	O

the	O
loan	O
,	O
maturing	O
in	O
six	O
years	O
,	O
is	O
guaranteed	O
by	O
indusind	O
bank	O
for	O
$	O
3.5	O
million	O
and	O
by	O
uti	O
bank	O
for	O
$	O
3	O
million	O
,	O
it	O
said	O
.	O

i	O
did	O
n't	O
miss	O
that	O
many	O
shots	O
and	O
he	O
was	O
making	O
the	O
mistakes	O
.	O
"	O

tokyo	O
1996-08-23	O

cleveland	O
1996-08-26	O

soccer	O
-	O
czech	S-MISC
first	O
division	O
results	O
/	O
standings	O
.	O

-	O
king	O
:	O
jordan	O
is	O
entering	O
a	O
new	O
era	O
.	O

--	O
caracas	O
newsroom	O
,	O
582	O
834405	O

other	O
seeded	O
players	O
advancing	O
were	O
number	O
three	O
wayne	O
ferreira	O
of	O
south	O
africa	O
,	O
number	O
four	O
marcelo	O
rios	O
of	O
chile	O
,	O
number	O
six	O
malivai	O
washington	O
of	O
the	O
united	O
states	O
and	O
american	S-MISC
todd	O
martin	O
,	O
the	O
seventh	O
seeed	O
.	O

---	O

2:30.67	O
christine	O
wachtel	O
(	O
germany	O
)	O
berlin	O
17.8.90	O

scores	O
:	O
england	O
326	O
and	O
74-0	O
;	O
pakistan	O
521-8	O
declared	O
.	O

the	O
accident	O
was	O
being	O
