polish	S-MISC
schoolgirl	O
blackmailer	O
wanted	O
textbooks	O
.	O

india	O
has	O
often	O
accused	O
pakistan	O
of	O
abetting	O
militancy	O
in	O
the	O
valley	O
,	O
a	O
charge	O
islamabad	O
has	O
always	O
denied	O
.	O

china	O
says	O
time	O
right	O
for	O
taiwan	O
talks	O
.	O

gold	O
coast	O
21	O
5	O
1	O
15	O
351	O
483	O
11	O

national	B-MISC
league	E-MISC

9.	O
lamont	O
smith	O
(	O
u.s.	O
)	O
21.08	O

-docstart-	O

soccer	O
played	O
on	O
sunday	O
:	O

-docstart-	O

"	O
multi-layers	O
kept	O
management	O
at	O
a	O
distance	O
from	O
its	O
customers	O
,	O
"	O
o'neal	O
said	O
.	O

ian	O
botham	O
(	O
england	O
)	O
383	O
,	O
102	O

tranmere	O
3	O
2	O
1	O
0	O
6	O
3	O
7	O

-docstart-	O

archaeologists	O
in	O
egypt	O
have	O
found	O
pots	O
used	O
by	O
ancient	O
egyptians	S-MISC
in	O
burial	O
rites	O
that	O
they	O
say	O
may	O
reveal	O
the	O
secrets	O
of	O
mummification	O
.	O

20-6-70-2	O
,	O
mohammad	O
akram	O
12-1-41-1	O
,	O
mushtaq	O
ahmed	O
27-5-78-2	O
,	O

ealham	O
37	O
8	O
81	O
1	O
81.00	O

extrusion	O
billet	O
85	O
cents	O
/	O
pound	O

it	O
has	O
since	O
been	O
silent	O
on	O
the	O
issue	O
.	O

it	O
also	O
cited	O
a	O
limitation	O
on	O
medicare	S-MISC
reimbursement	O
for	O
some	O
services	O
provided	O
during	O
the	O
quarter	O
.	O

"	O
the	O
year	O
just	O
gone	O
was	O
disappointing	O
,	O
but	O
the	O
outlook	O
for	O
the	O
current	O
year	O
looks	O
good	O
,	O
"	O
first	O
pacific	O
media	O
analyst	O
lachlan	O
drummond	O
said	O
.	O

new	O
york	O
stock	O
exchange	O
advances	O
lagged	O
declines	O
by	O
476/698	O
while	O
nasdaq	S-MISC
advances	O
led	O
declines	O
837/763	O
.	O

-docstart-	O

results	O
from	O
the	O

people	O
are	O
working	O
out	O
of	O
their	O
own	O
dedication	O
.	O
"	O

maracaibo	O
,	O
venezuela	O
1996-08-26	O

vitaly	O
smirnov	O
,	O
president	O
of	O
the	O
russian	B-MISC
national	I-MISC
olympic	I-MISC
committee	E-MISC
,	O
said	O
president	O
boris	O
yeltsin	O
had	O
given	O
the	O
swimmer	O
russia	O
's	O
top	O
award	O
for	O
his	O
olympic	S-MISC
performance	O
.	O
"	O

--	O

the	O
dhaka	O
stock	O
exchange	O
(	O
dse	O
)	O
all-share	O
price	O
index	O
rose	O
8.05	O
points	O
or	O
0.7	O
percent	O
to	O
1,156.79	O
on	O
a	O
turnover	O
of	O
146.2	O
million	O
taka	O
.	O

i	O
'll	O
make	O
mine	O
and	O
let	O
's	O
leave	O
(	O
republican	O
house	O
speaker	O
)	O
newt	O
gingrich	O
out	O
of	O
it	O
.	O
"	O

0	O
steve	O
jones	O
through	O
7	O

colombo	O
1996-08-26	O

-docstart-	O

liam	O
gallagher	O
,	O
singer	O
of	O
britain	O
's	O
top	O
rock	O
group	O
oasis	O
,	O
flew	O
out	O
on	O
thursday	O
to	O
join	O
the	O
band	O
three	O
days	O
after	O
the	O
start	O
of	O
its	O
u.s.	O
tour	O
.	O

precious	O
metals	O

8.	O
laurent	O
ottoz	O
(	O
italy	O
)	O
49.61	O

national	O
bank	O
rose	O
12.71	O
taka	O
to	O
228.7	O
,	O
eastern	O
cables	O
gained	O
20.37	O
to	O
677.98	O
and	O
apex	O
tannery	O
lost	O
22.72	O
to	O
597	O
.	O

motor	O
racing	O
-	O
schumacher	O
wins	O
belgian	B-MISC
grand	I-MISC
prix	E-MISC
.	O

jornal	O
de	O
angola	O

--	O
sncf	O
railway	O
trade	O
unions	O
want	O
renegotiation	O
of	O
government	O
bailout	O
package	O
,	O
as	O
european	O
union	O
prepares	O
more	O
proposals	O
to	O
increase	O
competition	O
.	O

219	O
eamonn	O
darcy	O
(	O
ireland	O
)	O
74	O
76	O
69	O
,	O
bob	O
may	O
(	O
u.s.	O
)	O
74	O
75	O
70	O
,	O

english	S-MISC
division	O
two	O
-	O
blackpool	O
v	O
wycombe	O
,	O
bournemouth	O
v	O

women	O
's	O
1,500	O
metres	O

allensbach	O
june	O
12	O
37.4	O
32.8	O
7.3	O
12.3	O
5.4	O

france	O
hands	O
suspected	O
eta	O
member	O
to	O
spain	O
.	O

red	O
star	O
2	O
2	O
0	O
0	O
3	O
1	O
6	O

soccer	O
matches	O
on	O
wednesday	O
:	O

(	O
guivarc'h	O
60th	O
pen	O
.	O

5.	O
dekker	O
1	O
minute	O
21	O
seconds	O

played	O
sunday	O
:	O

volendam	O
2	O
0	O
1	O
1	O
1	O
4	O
1	O

played	O
on	O
saturday	O
:	O

--	O
amsterdam	O
newsdesk	O
+31	O
20	O
504	O
5000	O
(	O
fax	O
020-504-5040	O
)	O

he	O
held	O
one	O
match	O
point	O
at	O
9-8	O
in	O
a	O
marathon	O
third-set	O
tie	O
break	O
but	O
was	O
beaten	O
5-7	O
7-6	O
(	O
7-1	O
)	O
7-6	O
(	O
13-11	O
)	O
by	O
unseeded	O
daniel	O
vacek	O
of	O
the	O
czech	O
republic	O
.	O

brechin	O
1	O
ayr	O
1	O

standings	O
after	O
games	O
played	O
on	O
tuesday	O
(	O
tabulate	O
under	O
won	O
,	O

"	O
at	O
the	O
beginning	O
of	O
the	O
year	O
we	O
started	O
from	O
zero	O
,	O
"	O
said	O
medvedev	O
.	O
"	O

daily	O
news	O

he	O
was	O
staking	O
out	O
the	O
restaurant	O
after	O
a	O
series	O
of	O
robberies	O
at	O
local	O
fast-food	O
places	O
.	O

"	O
there	O
is	O
no	O
strategy	O
to	O
ban	O
books	O
or	O
to	O
suppress	O
freedom	O
of	O
expression	O
in	O
any	O
form	O
whatsoever	O
,	O
"	O
taha	O
told	O
reuters	O
.	O

paris	O
1996-08-28	O

durum	O
bids	O
were	O
steady	O
after	O
jumping	O
50	O
cents	O
per	O
bushel	O
in	O
some	O
areas	O
on	O
monday	O
.	O

one	O
trader	O
said	O
trading	O
in	O
mfs	O
options	O
had	O
increased	O
steadily	O
from	O
about	O
mid-august	O
,	O
and	O
doubted	O
whether	O
any	O
of	O
last	O
friday	O
's	O
activity	O
was	O
insider	O
trading	O
.	O

dnipro	O
dnipropetrovsk	O
2	O
cska	O
kiev	O
1	O

chicago	O
63	O
63	O
.500	O
4	O

u.s.	O
president	O
bill	O
clinton	O
had	O
to	O
drop	O
the	O
resort	O
of	O
ballybunion	O
from	O
a	O
whirlwind	O
irish	S-MISC
tour	O
last	O
year	O
.	O

nearly	O
two-thirds	O
of	O
the	O
people	O
surveyed	O
thought	O
the	O
government	O
was	O
dishonest	O
and	O
insincere	O
,	O
and	O
65	O
percent	O
blamed	O
the	O
government	O
's	O
poor	O
performance	O
for	O
the	O
country	O
's	O
economic	O
slowdown	O
.	O

"	O
it	O
's	O
a	O
possibility	O
,	O
not	O
a	O
probability	O
,	O
he	O
may	O
take	O
a	O
hostage	O
,	O
but	O
we	O
have	O
measures	O
in	O
place	O
if	O
that	O
is	O
the	O
case	O
.	O
"	O

6.	O
noureddine	O
morceli	O
(	O
algeria	O
)	O
7:36.81	O

trading	O
will	O
resume	O
on	O
thursday	O
.	O

richard	O
andrews	O
said	O
police	O
were	O
seeking	O
a	O
man	O
shown	O
on	O
a	O
hotel	O
videotape	O
carrying	O
a	O
suitcase	O
resembling	O
the	O
victim	O
's	O
.	O
"	O

i	O
know	O
that	O
if	O
i	O
want	O
to	O
play	O
professional	O
tennis	O
i	O
have	O
to	O
do	O
my	O
best	O
to	O
try	O
to	O
beat	O
her	O
and	O
i	O
ca	O
n't	O
be	O
scared	O
.	O
"	O

lyon	O
2	O
(	O
caveglia	O
23rd	O
,	O
giuly	O
30th	O
)	O
nancy	O
0	O
.	O

"	O

2.	O
paul	O
tergat	O
(	O
kenya	O
)	O
26:54.41	O

estonia	O
's	O
parliament	O
again	O
failed	O
to	O
elect	O
a	O
new	O
state	O
president	O
on	O
tuesday	O
when	O
neither	O
of	O
two	O
candidates	O
secured	O
a	O
majority	O
in	O
second-round	O
voting	O
.	O

egypt	O
says	O
the	O
sudanese	S-MISC
government	O
helped	O
the	O
moslem	S-MISC
militants	O
who	O
tried	O
to	O
kill	O
mubarak	O
in	O
addis	O
ababa	O
last	O
year	O
.	O

$	O
450,000	O
toshiba	B-MISC
classic	E-MISC
tennis	O
tournament	O
on	O
wednesday	O

dynamo	O
kiev	O
5	O
kremin	O
kremenchuk	O
0	O

sks	O
tana	O
70	O
03/09	O
mideast	O
/	O
japan	O
w145	O
cnr	O
.	O

it	O
's	O
whether	O
i	O
have	O
got	O
the	O
enthusiasm	O
for	O
the	O
training	O
over	O
the	O
next	O
four	O
years	O
.	O

5.	O
kenneth	O
eriksson	O
(	O
sweden	O
)	O
subaru	B-MISC
impreza	E-MISC
2:39	O

nice	O
1	O
guingamp	O
2	O

standings	O
(	O
tabulate	O
under	O
played	O
,	O
won	O
,	O
drawn	O
,	O
lost	O
,	O
goals	O

billings	O
mt	O
4.62	O
up	O
.01	O
4.50	O
dn	O
.01	O
---	O
---	O

scores	O
:	O
england	O
326	O
;	O
pakistan	O
521-8	O
.	O

american	B-MISC
league	E-MISC

west	O
bromwich	O
2	O
0	O
1	O
1	O
2	O
3	O
1	O

11,500	O
.	O

miners	O
led	O
by	O
cozma	O
rioted	O
in	O
bucharest	O
in	O
1990	O
and	O
1991	O
,	O
bringing	O
down	O
the	O
reformist	O
government	O
of	O
premier	O
petre	O
roman	O
.	O

-docstart-	O

3	O
-	O
wayne	O
ferreira	O
(	O
south	O
africa	O
)	O
beat	O
jiri	O
novak	O
(	O
czech	O

he	O
said	O
the	O
article	O
largely	O
reiterated	O
information	O
about	O
the	O
suits	O
and	O
the	O
disease	O
which	O
had	O
previously	O
been	O
made	O
public	O
via	O
securities	O
and	O
exchange	O
commission	O
filings	O
and	O
annual	O
reports	O
.	O

baltimore	O
67	O
60	O
.528	O
6	O

rwanda	O
said	O
on	O
saturday	O
that	O
zaire	O
had	O
expelled	O
28	O
rwandan	S-MISC
hutu	S-MISC
refugees	O
accused	O
of	O
being	O
"	O
trouble-makers	O
